repo,file_path,file_type,job_name,step_name,task_category,normalized_tool,raw_match
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-propagator-jaeger_windows-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-proto-gen-latest_ubuntu-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-proto-gen-latest_windows-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-proto-gen-oldest_ubuntu-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-proto-gen-oldest_windows-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-protojson-gen-latest_ubuntu-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-protojson-gen-latest_windows-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-protojson-gen-oldest_ubuntu-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-protojson-gen-oldest_windows-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-sdk_ubuntu-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-sdk_windows-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-semantic-conventions_ubuntu-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-semantic-conventions_windows-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-test-utils_ubuntu-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py310-test-opentelemetry-test-utils_windows-latest,Set up Python 3.10,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-api_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-api_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-codegen-json_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-codegen-json_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-opencensus_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-opencensus_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-combined_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-combined_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-proto-common_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-proto-common_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-proto-grpc-latest_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-proto-grpc-latest_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-proto-grpc-oldest_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-proto-grpc-oldest_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-proto-http_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-otlp-proto-http_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-prometheus_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-prometheus_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-zipkin-combined_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-zipkin-combined_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-zipkin-json_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-zipkin-json_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-zipkin-proto-http_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-exporter-zipkin-proto-http_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-getting-started_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-getting-started_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-opencensus-shim_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-opencensus-shim_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-opentracing-shim_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-opentracing-shim_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-propagator-b3_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-propagator-b3_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-propagator-jaeger_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-propagator-jaeger_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-proto-gen-latest_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-proto-gen-latest_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-proto-gen-oldest_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-proto-gen-oldest_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-protojson-gen-latest_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-protojson-gen-latest_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-protojson-gen-oldest_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-protojson-gen-oldest_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-sdk_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-sdk_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-semantic-conventions_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-semantic-conventions_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-test-utils_ubuntu-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py311-test-opentelemetry-test-utils_windows-latest,Set up Python 3.11,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py312-test-opentelemetry-api_ubuntu-latest,Set up Python 3.12,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py312-test-opentelemetry-api_windows-latest,Set up Python 3.12,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py312-test-opentelemetry-codegen-json_ubuntu-latest,Set up Python 3.12,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py312-test-opentelemetry-codegen-json_windows-latest,Set up Python 3.12,configuration_provisioning,actions/setup-python,actions/setup-python@v5
opentelemetry-api,.github/workflows/test.yml,github_actions,py312-test-opentelemetry-exporter-opencensus_ubuntu-latest,Set up Python 3.12,configuration_provisioning,actions/setup-python,actions/setup-python@v5
